,,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto
,,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29
801880.INDX,600327.XSHG,-0.699405583,-0.694997811,-0.63930926,-0.646865748,-0.59116519,-0.645953294,-0.550761109,-0.640239099,-0.766583514,-0.71177009,-0.662571707,-0.735352064,-0.65411186,-0.532758949,-0.492581976,-0.438293082,-0.248000436,-0.471521499,-0.187493847,-0.119779085,-0.298618013,-0.342107116,-0.32596012,-0.25081116,-0.827622001,-0.855190127,-0.760903916,-0.797046347,-0.819330583,-0.826983364,-0.74728852,-0.746471319,-0.770342114,-0.741654416,-0.757889032,-0.716676884,-0.6751634,-0.694856567,-0.554094073,-0.521754707,-0.50567572,-0.468543327,-0.343467712,-0.345511441,-0.382186835,-0.331500181,-0.325731497,-0.293692402
801880.INDX,600335.XSHG,-0.847707378,-0.897225836,-0.733242615,-0.113203071,-0.481387751,-0.598231824,-0.557298049,-0.602337292,-0.706373672,-0.600380395,-0.513886239,-0.65141549,-0.653701387,-0.563826395,-0.522636633,-0.529020999,-0.5803578,-0.705193246,-0.443256959,-0.456352177,-0.518302535,-0.229037876,-0.054559088,-0.349740993,-0.972655743,-1.002671696,-0.905466811,-0.710928046,-0.788721692,-0.821252423,-0.758169354,-0.770694274,-0.8271734,-0.813025204,-0.834769509,-0.790352689,-0.759636834,-0.779544659,-0.648624599,-0.612154013,-0.597767593,-0.542706953,-0.408902528,-0.385078613,-0.424228111,-0.368249389,-0.411746318,-0.430355393
801880.INDX,600418.XSHG,-0.70549808,-0.745237469,-0.591572209,-0.501372732,-0.441749238,-0.469450134,-0.295392434,-0.488725611,0.05476609,-0.174209871,-0.596299513,-0.638743006,-0.363907281,-0.367640648,-0.358443647,-0.394511742,-0.420232781,-0.458845629,-0.118136491,-0.129761304,-0.109292465,0.862260962,-0.244923266,-0.043332833,-0.654273646,-0.663214695,-0.554245765,-0.58748432,-0.622201626,-0.65021209,-0.58062006,-0.594654741,-0.627599284,-0.633989646,-0.631482764,-0.587507255,-0.542769162,-0.536744852,-0.397973789,-0.334946092,-0.261490937,-0.148345311,0.019975012,0.041852462,0.070311777,0.212584096,0.171328168,0.285665759
801880.INDX,600480.XSHG,-0.600241769,-0.623178512,-0.181080573,-0.061504592,-0.264558272,-0.264380371,-0.067377741,-0.327525758,-0.462664195,-0.301304344,0.265239006,0.334391979,0.90756778,1.56521844,3.179376265,0.270134753,0.54828914,2.5851854,-0.627567324,-0.625039794,-0.717958309,-0.704052067,-0.72875845,-0.834042287,-0.429930387,-0.35558356,-0.097026832,0.094744634,0.05465913,0.055446997,0.243002388,0.282819166,0.356761996,0.495771204,0.596745549,0.771746726,0.78615383,0.605303397,0.499759647,0.095696925,0.068485316,0.067298251,-0.752057171,-0.769888753,-0.861026526,-0.859676134,-0.894470179,-0.91853357
801880.INDX,600523.XSHG,-0.722795874,-0.697480175,-0.300867146,-0.145934541,-0.444394477,-0.502855163,-0.555858365,-0.659986784,-0.678889282,-0.598495821,-0.130652795,-0.348505841,-0.485920451,-0.475295147,-0.291027316,-0.189010748,-0.019374282,0.476197866,0.350057099,0.274607692,0.480162132,-0.270634666,-0.226304388,0.16883329,-0.662110216,-0.678915078,-0.580458793,-0.624922171,-0.669586279,-0.67450805,-0.550191523,-0.524154306,-0.508375655,-0.443612218,-0.455945111,-0.445986517,-0.407195212,-0.430618808,-0.295222006,-0.269362282,-0.246711487,-0.197277046,-0.106093874,-0.144442971,-0.197538155,-0.165949082,-0.151115662,-0.096140867
801880.INDX,600609.XSHG,-0.57483085,-0.823403721,-0.650381749,-0.642644251,-0.57805923,-0.526550198,-0.423952254,-0.537751114,-0.645227925,-0.634645361,-0.064146187,-0.981980973,-0.847000076,-0.747973897,-0.773588055,-0.719733155,-0.538094558,-0.200495548,0.434878423,-0.219541857,-0.01710077,0.221564641,-0.304103177,-0.532738614,-0.765987666,-0.805963478,-0.69539929,-0.726105553,-0.747029798,-0.770696377,-0.6764146,-0.619697469,-0.647293563,-0.593269568,-0.562490353,-1.003596034,-0.981879063,-1.005161375,-0.88436567,-0.861361413,-0.413878257,-0.343165528,-0.217201534,-0.270126928,-0.292033105,-0.194466467,-0.223848314,-0.239375664
801880.INDX,600653.XSHG,-0.737093343,-0.897225836,-0.526207964,-0.497656625,-0.19285625,-0.647809129,-0.598192834,-0.683421537,-0.760219365,-0.689012442,-0.361014807,-0.981980973,-0.847000076,-0.747973897,-0.617065784,-0.558944454,-0.586427521,-0.633891476,-0.355124921,-0.250914545,-0.197879728,0.944881705,-0.72875845,-0.834042287,-0.7952747,-1.002671696,-0.722897819,-0.771244584,-0.820485636,-0.873234478,-0.801530693,-0.801634075,-0.828529755,-0.783453354,-0.757720002,-1.003596034,-0.981879063,-1.005161375,-0.616798579,-0.574681506,-0.53055348,-0.449627225,-0.307823822,-0.289263991,-0.247772258,-0.113683541,-0.894470179,-0.91853357
801880.INDX,600660.XSHG,-0.665238612,-0.758326297,-0.560417776,-0.598496901,-0.50563578,-0.549317317,-0.522084175,-0.594744432,-0.735885854,-0.740838204,-0.639498669,-0.706652614,-0.556658672,-0.518620283,-0.520156875,-0.466301436,-0.52428514,-0.652865669,-0.341169635,-0.429346709,-0.494595038,-0.538502131,-0.470735742,-0.621112228,-0.797963159,-0.823052522,-0.722450688,-0.766607013,-0.795679509,-0.823647041,-0.760977311,-0.770006723,-0.825057486,-0.808377804,-0.833417269,-0.805403809,-0.790843042,-0.828884679,-0.712499588,-0.694272255,-0.701753686,-0.675307264,-0.572949913,-0.594487222,-0.684244265,-0.679980673,-0.708264375,-0.718567279
801880.INDX,600676.XSHG,-0.756319917,-0.82492699,-0.604211559,-0.56112773,-0.586115187,-0.634453745,-0.593873784,-0.408891219,0.102122847,-0.765337655,-0.694652941,-0.780041207,-0.544139238,-0.631133968,-0.609461196,-0.591102195,-0.581674512,-0.559262289,-0.320131935,-0.320938623,-0.452902542,-0.371586198,0.404777573,-0.423669254,-0.77722771,-0.794627462,-0.696992193,-0.741226848,-0.786329084,-0.815090989,-0.741024615,-0.745228438,-0.798988337,-0.830923228,-0.844685936,-0.75706214,-0.723646986,-0.760643259,-0.621619858,-0.591132851,-0.55931747,-0.496245255,-0.363131038,-0.365779919,-0.422106463,-0.339699338,-0.25609589,-0.247598062
801880.INDX,600679.XSHG,-0.563411244,-0.725632437,-0.572900441,-0.364768643,-0.522348884,-0.620071024,-0.437998893,-0.532907931,-0.400332969,-0.496557546,-0.211626097,0.378000234,0.250810599,0.249287971,0.229655556,0.656400017,2.290106352,2.629709394,4.014750581,1.345973112,0.481648495,0.859661163,0.242618652,-0.075001491,-0.619952903,-0.596615601,-0.439528833,-0.435568714,-0.383243268,-0.26562022,-0.02418554,0.219141354,0.327003561,0.403736083,0.46135252,0.530153276,0.479607001,0.373549863,0.483038446,0.497425458,0.523704163,0.570998088,0.589027739,0.257790948,0.077427458,0.091883363,0.055683891,0.112934253
801880.INDX,600686.XSHG,-0.55425719,-0.897225836,-0.362262008,-0.283906157,-0.277223358,-0.329864833,-0.702978426,-0.211695586,-0.210749957,-0.049970813,-0.590841015,-0.612354421,-0.320876003,-0.390275054,-0.257401809,-0.337590679,-0.305839417,-0.318935711,-0.048150517,0.022734917,0.241414998,0.326526033,-0.214758127,0.148519512,-0.537297113,-1.002671696,-0.472700331,-0.514604178,-0.564008982,-0.598041694,-0.949164443,-0.54731949,-0.587966583,-0.56344875,-0.597733108,-0.55203372,-0.49417302,-0.478267793,-0.320554626,-0.277504867,-0.252688037,-0.204468291,-0.076302948,-0.115026201,-0.184710344,-0.163597132,-0.243899282,-0.280671056
801880.INDX,600698.XSHG,-0.549113776,-0.412516091,-0.094354782,0.472931035,-0.058550226,-0.015499647,0.55581054,-0.369145879,-0.397743634,0.087688691,2.485374242,3.634279075,1.878918492,1.139616381,3.61406903,3.715923696,3.910674731,3.880753107,0.888907186,0.604228881,1.843343237,0.379755823,1.384931537,0.134247781,0.194392536,0.324747444,0.517134923,0.753392239,0.973200867,1.318514071,1.92270079,1.859241685,1.941093471,2.110134173,2.148215563,2.107619769,1.764548656,1.517398246,1.565206734,1.365247716,1.107551332,0.726797982,0.281484104,0.232091682,0.225877555,0.215001377,0.203543816,0.259775901
801880.INDX,600699.XSHG,-0.70764117,-0.71166914,-0.435225531,-0.482078705,-0.358464273,-0.37493511,-0.051307764,0.086394469,-0.055857797,-0.355899857,-0.588530362,-0.63345038,-0.574001166,-0.515736121,-0.471752016,-0.473562861,-0.587519428,-0.557400521,-0.062105804,-0.385674501,-0.423249591,-0.244151964,-0.365413394,-0.196502188,-0.584345132,-0.611125702,-0.51397607,-0.5644651,-0.608506004,-0.652606708,-0.59698181,-0.619776801,-0.719451664,-0.739607347,-0.782060321,-0.748818492,-0.710703023,-0.683592096,-0.518422177,-0.435398997,-0.349814345,-0.261310396,-0.100832784,-0.104487886,-0.126609822,0.004567244,0.029534619,0.068490506
801880.INDX,600733.XSHG,-0.847707378,-0.897225836,-0.733242615,-0.759032718,-0.744268445,-0.777783856,-0.702978426,-0.816280962,-0.916577775,-0.906509318,-0.866913762,-0.981980973,-0.847000076,-0.747973897,-0.773588055,-0.719733155,-0.780176866,-0.828505697,-0.627567324,-0.625039794,-0.717958309,-0.704052067,0.089620048,0.104593138,-0.972655743,-1.002671696,-0.905466811,-0.952812542,-0.988298261,-1.016238941,-0.949164443,-0.959744391,-1.017876952,-1.005394375,-1.029689269,-1.003596034,-0.981879063,-1.005161375,-0.88436567,-0.861361413,-0.871805688,-0.845802311,-0.752057171,-0.769888753,-0.861026526,-0.859676134,-0.031384564,-0.035741388
801880.INDX,600741.XSHG,-0.712111042,-0.784447534,-0.601652352,-0.599061749,-0.523030233,-0.545174828,-0.471889814,-0.557311321,-0.646881356,-0.782241705,-0.723753768,-0.737774744,-0.57721654,-0.589909255,-0.488911935,-0.521812771,-0.616230171,-0.67350357,-0.445436163,-0.485585818,-0.610865821,-0.581200531,-0.537243907,-0.579686011,-0.809432007,-0.832007975,-0.7339643,-0.771385117,-0.807670053,-0.840382465,-0.778932037,-0.795551892,-0.858640843,-0.854326207,-0.879083541,-0.849092269,-0.828127285,-0.865841962,-0.744882982,-0.728033515,-0.736641432,-0.707042542,-0.603793058,-0.61333335,-0.689564706,-0.682136626,-0.709733076,-0.72553645
801880.INDX,600742.XSHG,-0.620907275,-0.722049935,-0.519339887,-0.530179992,-0.406759934,-0.412350069,-0.392707238,-0.548406115,-0.558126432,-0.472686285,-0.430166944,-0.461328225,-0.400986697,-0.430057686,-0.160261456,-0.112433301,-0.169640018,-0.273144129,-0.056993056,0.181529442,0.44645884,-0.285440303,0.20137592,-0.067396846,-0.688251182,-0.706688317,-0.602843266,-0.62790146,-0.633972161,-0.652283839,-0.574491153,-0.579528616,-0.581862984,-0.526712159,-0.553531763,-0.493150522,-0.461137774,-0.48612292,-0.349092144,-0.305976217,-0.294877185,-0.232576681,-0.074658857,-0.029103372,-0.070989997,-0.046358992,-0.014079429,0.022151635
801880.INDX,600877.XSHG,-0.621335893,-0.532938945,-0.733242615,-0.759032718,-0.744268445,-0.777783856,-0.702978426,-0.816280962,-0.916577775,-0.61297277,-0.513551362,-0.652570923,-0.482807695,-0.278607807,0.073265539,-0.043356666,0.992470674,2.442066902,1.584534236,1.127998288,2.51558828,0.454489039,2.390308329,-0.834042287,-0.688108179,-0.701303709,-0.905466811,-0.952812542,-0.584497413,-0.514203142,-0.949164443,-0.959744391,-1.017876952,-0.006369319,0.023452137,0.209311659,0.298869872,0.346056917,0.603291753,0.708578738,0.948716403,0.977991309,0.860598666,0.793855006,0.740491499,0.684019271,0.772505997,-0.91853357
801880.INDX,600933.XSHG,0.056982559,1.065675147,0.531475872,0.464250209,0.793216889,2.993703599,2.344208377,3.143661074,-0.916577775,-0.906509318,-0.866913762,-0.981980973,-0.847000076,-0.747973897,-0.773588055,-0.719733155,-0.780176866,-0.828505697,-0.627567324,-0.625039794,-0.717958309,-0.704052067,-0.72875845,-0.834042287,0.880807403,1.006127029,1.082755068,1.156720443,1.374361596,1.676415362,1.489843387,2.391617814,-1.017876952,-1.005394375,-1.029689269,-1.003596034,-0.981879063,-1.005161375,-0.88436567,-0.861361413,-0.871805688,-0.845802311,-0.752057171,-0.769888753,-0.861026526,-0.859676134,-0.894470179,-0.91853357
801880.INDX,600960.XSHG,-0.290749025,-0.731358799,-0.4293498,-0.759032718,-0.744268445,-0.777783856,-0.702978426,-0.610180123,-0.646974946,-0.381598582,-0.59927992,-0.773742237,-0.655377486,-0.357075836,-0.522504379,-0.503725705,-0.566419922,-0.485346121,-0.146382327,-0.130266356,-0.232437679,-0.704052067,-0.277474347,-0.222406596,-0.676410526,-0.761951395,-0.643364472,-0.695385154,-0.740374496,-0.778821936,-0.949164443,-0.719101495,-0.745547939,-0.719579265,-0.761044258,-0.722967333,-0.676711048,-0.660463109,-0.50432063,-0.395876997,-0.267879663,-0.169012325,-0.001726987,0.012855932,-0.038088129,-0.859676134,0.0038962,0.117977731
801880.INDX,601127.XSHG,-0.36933918,-0.589328096,-0.202050405,-0.32380228,-0.051937128,-0.282541041,0.046473964,0.311618067,0.52178233,-0.014392356,-0.384020869,0.183104879,-0.037615263,-0.188603129,-0.184827584,0.044844381,-0.780176866,-0.106773332,0.557123383,1.687269932,0.819015846,0.766729351,2.374331031,3.272153475,-0.322077451,-0.341158479,-0.235972651,-0.287025888,-0.304039669,-0.349162808,-0.27085378,-0.272140373,-0.195464492,-0.182970525,-0.190089095,0.024562038,0.280101125,0.21579272,0.441319048,0.544203775,-0.871805688,0.920586411,1.284280879,1.344174884,1.179444203,1.318163608,1.615891856,1.608188156
801880.INDX,601238.XSHG,-0.796885541,-0.863093334,-0.686315109,-0.729006575,-0.65384935,-0.731454262,-0.648815209,-0.745476762,-0.800993595,-0.825986646,-0.815041287,-0.904119738,-0.747631346,-0.68173221,-0.747996961,-0.692682352,-0.746199275,-0.800024601,-0.601291154,-0.587636182,-0.717958309,-0.665451656,-0.686322747,-0.786747646,-0.917513748,-0.945566515,-0.846920655,-0.896627659,-0.93326826,-0.965037155,-0.899350202,-0.912620694,-0.971570983,-0.963042175,-0.991263116,-0.965882064,-0.946592693,-0.976604714,-0.858141253,-0.835964304,-0.846633517,-0.820695485,-0.725455781,-0.74241155,-0.861026526,-0.826160856,-0.858199639,-0.870849771
801880.INDX,601258.XSHG,-0.659605349,-0.744250166,-0.504898646,-0.468670991,-0.438502808,-0.568737304,-0.550527646,-0.637301944,-0.650281808,-0.627306948,-0.345141629,-0.581493194,-0.181212484,0.812013145,1.376658954,-0.497874007,-0.395504289,-0.565124879,-0.087124742,-0.223404025,-0.335702782,-0.435215186,-0.393235196,-0.510792789,-0.741791542,-0.740583005,-0.534572021,-0.444366047,-0.494760835,-0.527144844,-0.455854961,-0.45476453,-0.482008109,-0.455700991,-0.475580762,-0.458481245,-0.452245833,-0.518661694,-0.487683035,-0.595868844,-0.553488125,-0.506938324,-0.381511974,-0.40101539,-0.453245731,-0.406533898,-0.429243022,-0.392422319
801880.INDX,601311.XSHG,-0.760177479,-0.828368449,-0.671351581,-0.623379953,-0.54803977,-0.595646911,-0.543095768,-0.664736227,-0.73513713,-0.639927877,-0.592749815,-0.777842158,-0.716743235,-0.645492081,-0.57729048,-0.559077448,-0.62319911,-0.639793678,-0.359609053,-0.355995225,-0.286727105,-0.264069071,-0.37998469,-0.162125026,-0.826477976,-0.855671908,-0.756935632,-0.796146939,-0.831156121,-0.862525959,-0.796130775,-0.804172726,-0.847166077,-0.82013462,-0.840854589,-0.811579364,-0.759890085,-0.718176476,-0.551251469,-0.518043461,-0.49142621,-0.429866933,-0.295953486,-0.280406634,-0.315534439,-0.282337907,-0.30098707,-0.308394906
801880.INDX,601633.XSHG,-0.832583289,-0.880921219,-0.71344793,-0.726390435,-0.675572377,-0.708587724,-0.658192605,-0.756225502,-0.808200058,-0.906509318,-0.793508684,-0.844335429,-0.706789259,-0.650476667,-0.434125834,-0.64214496,-0.654190013,-0.750311422,-0.536166481,-0.563007433,-0.62472616,-0.628922272,-0.612827177,-0.682366081,-0.923948888,-0.945113075,-0.841052067,-0.86534513,-0.897901653,-0.923790524,-0.856096861,-0.866052327,-0.920924677,-1.005394375,-0.931623699,-0.902029699,-0.880522199,-0.912318133,-0.793123648,-0.790820043,-0.794846558,-0.765010233,-0.666235628,-0.67908468,-0.755368443,-0.740706698,-0.76615037,-0.782176244
801880.INDX,601689.XSHG,-0.554838886,-0.429610551,-0.194921184,-0.119148842,0.207136025,-0.031771342,-0.204458929,0.112766378,-0.147545221,-0.468631598,-0.207071767,-0.120326578,-0.107874599,-0.347639609,-0.029198026,-0.084451545,-0.181329851,-0.163695912,0.018524742,0.127518507,0.321864421,0.437171732,0.995767168,0.56413593,-0.41251261,-0.418526789,-0.335067959,-0.376067264,-0.41673979,-0.467387005,-0.412412623,-0.428584699,-0.472839147,-0.445991244,-0.435943228,-0.342869113,-0.29328833,-0.248778063,-0.041617118,0.029032976,0.222609664,0.399377454,0.677019481,0.880424358,1.061382638,1.15130587,1.14708873,1.156750957
801880.INDX,601777.XSHG,-0.699956663,-0.76724024,-0.620898636,-0.596742899,-0.554292154,-0.608438916,-0.531033557,-0.583214534,-0.542247256,-0.383140506,-0.566964272,-0.798453581,-0.661431966,-0.521347698,-0.561320844,-0.493033056,-0.280372281,-0.066527443,0.317662394,-0.26187716,-0.327267669,-0.197135253,-0.244710235,0.07757755,-0.766759883,-0.797008025,-0.696405334,-0.737151406,-0.769800833,-0.781539424,-0.689995393,-0.665684061,-0.704667391,-0.688790239,-0.725998705,-0.687694861,-0.624400551,-0.570401892,-0.406250784,-0.319325624,-0.224836722,-0.095692889,0.032437221,-0.013489856,-0.060675523,0.006363872,-0.031320707,-0.021833613
801880.INDX,601799.XSHG,-0.747900637,-0.81166891,-0.666781567,-0.677040536,-0.647997759,-0.678761805,-0.557181317,-0.668517034,-0.815000963,-0.800345029,-0.779343379,-0.844335429,-0.682366101,-0.601477254,-0.651484813,-0.592219337,-0.682065769,-0.708124541,-0.395398287,-0.394230689,-0.436849817,-0.494658056,-0.294048131,-0.461414684,-0.879846732,-0.90665564,-0.806511232,-0.85115135,-0.883683507,-0.913001288,-0.845459023,-0.854099515,-0.901691559,-0.878697395,-0.899451656,-0.850212486,-0.813917064,-0.829430174,-0.67916866,-0.618274799,-0.588581959,-0.530794499,-0.392034156,-0.379162933,-0.427949156,-0.418064983,-0.443770396,-0.47064209
801880.INDX,601965.XSHG,-0.794987376,-0.82535012,-0.680230463,-0.657151932,-0.661424354,-0.681181018,-0.63048843,-0.732728257,-0.804082079,-0.772219202,-0.770904474,-0.817760484,-0.754746216,-0.655179105,-0.610585352,-0.542852285,-0.38625519,-0.360251125,-0.404492273,-0.448509005,-0.45869936,-0.550752033,-0.528467044,-0.506591136,-0.887683302,-0.917056435,-0.819925148,-0.860679451,-0.890283807,-0.900812949,-0.812681523,-0.818267524,-0.864608806,-0.843177979,-0.867054239,-0.832289015,-0.802098662,-0.808755915,-0.679140791,-0.640819234,-0.608925784,-0.564562086,-0.47499498,-0.492918551,-0.556259914,-0.519525463,-0.534446748,-0.534281622
801880.INDX,603006.XSHG,-0.297331372,0.414252105,0.077451597,1.004661336,-0.338544818,-0.328605516,-0.335470102,-0.292592353,-0.068617292,0.164870528,0.665484211,-0.0779483,-0.05677068,0.218816167,0.161941654,0.028140444,0.192391536,0.526029881,0.775253318,0.479362017,1.611321898,1.367194879,0.416281228,1.309286964,-0.14612644,-0.167207313,-0.126621286,-0.166449024,-0.300464506,-0.308400482,-0.195767925,-0.167738378,-0.152061123,-0.05677148,-0.037173289,-0.044948859,0.049557875,0.10055691,0.406427475,0.499364168,0.654834983,0.761441025,0.944348654,0.948179906,1.0482937,1.022993968,0.873495187,0.823575693
801880.INDX,603009.XSHG,-0.340285009,-0.897225836,-0.021730745,0.084226255,1.530477198,0.560969087,-0.420022308,-0.325213529,-0.916577775,-0.906509318,-0.866913762,1.272826721,2.723125118,2.50859036,1.386346538,2.860814437,3.910674731,3.880753107,-0.627567324,1.550697728,0.553216897,0.382796267,0.927725183,0.766162526,-0.111462489,-1.002671696,0.407308481,0.456334693,0.747195598,1.028254025,1.595087783,1.639304656,-1.017876952,-1.005394375,-1.029689269,1.63319354,1.574272389,1.45090241,1.486840037,1.448002963,1.366221154,1.258387345,-0.752057171,0.931887542,0.834986449,0.893146765,0.817492962,0.804165942
801880.INDX,603013.XSHG,3.877658633,3.707387591,-0.733242615,-0.759032718,-0.744268445,-0.777783856,-0.702978426,-0.816280962,-0.916577775,-0.906509318,-0.866913762,-0.981980973,-0.847000076,-0.747973897,-0.773588055,-0.719733155,-0.780176866,-0.828505697,-0.627567324,-0.625039794,-0.717958309,-0.704052067,-0.72875845,-0.834042287,3.491133648,3.494888594,-0.905466811,-0.952812542,-0.988298261,-1.016238941,-0.949164443,-0.959744391,-1.017876952,-1.005394375,-1.029689269,-1.003596034,-0.981879063,-1.005161375,-0.88436567,-0.861361413,-0.871805688,-0.845802311,-0.752057171,-0.769888753,-0.861026526,-0.859676134,-0.894470179,-0.91853357
801880.INDX,603023.XSHG,-0.761432717,-0.640611476,-0.270600602,-0.465044071,-0.394134927,0.017110025,-0.384964076,-0.299154084,-0.32698927,-0.403356836,-0.171273397,1.542079742,-0.218941816,-0.466768058,-0.026123127,0.040881186,-0.354686219,-0.242840877,0.089139332,1.292199849,-0.102083602,0.0884461,0.46400009,1.626181895,-0.427871143,-0.434623932,-0.3418867,-0.378203358,-0.391796157,-0.426059657,-0.377718152,-0.378605021,-0.301829873,-0.279708372,-0.288549069,-0.226941024,-0.213711092,0.06425422,0.414091359,0.566166597,0.714335519,0.897136698,1.234925272,1.568582813,1.739396139,1.913206787,1.970647119,2.036669884
